vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
086d3d18-4269-4952-a1f7-8fc5de1d9e49,22-03-2023 16:45,96.08985957,69.37472509,,229.7086626,1755,1.278336694,0.224192121,compute,low,
,18-07-2023 01:38,56.08233418,76.60910759,558.7641423,191.7485786,8674,81.18987444,0.41426095,io,medium,completed
8e015448-4ad0-4423-b2e0-3eb51091a310,05-04-2023 14:29,23.69872898,,,22.0142346,,93.99028743,0.241436407,compute,medium,running
,28-03-2023 17:49,80.21646329,28.66398179,530.2409244,253.7166768,4543,92.60390918,0.959538373,network,medium,completed
cb84e19c-2dab-4577-a105-7eec9cd84cce,10-03-2023 14:18,57.73522732,61.99328813,987.8232357,132.9212663,,80.99459325,0.486336946,io,high,
c223075b-4332-4e80-bf79-2ffe555bc101,05-03-2023 06:44,24.2746826,56.01270556,810.5901074,484.4580813,6441,99.52598376,0.756053832,network,high,running
d757bdb1-1412-459a-8013-aed596e586c5,29-05-2023 22:43,66.11842261,84.13376375,,363.3438697,507,48.31904083,0.687621931,io,high,running
7c051c19-ff3a-4f52-818d-69c150209538,27-04-2023 05:29,63.29399233,10.64498069,965.7927076,490.4902379,5913,88.45812388,0.746220475,io,low,waiting
353d7d03-8b2e-45ee-a452-f525190f90e6,16-04-2023 03:49,96.16486782,85.47879802,132.5053201,,5018,64.51908338,0.558282723,network,,
,11-05-2023 15:55,71.85338122,21.65160189,472.797548,48.25358057,5074,59.77986725,0.32599827,network,medium,completed
f77a97df-7e5f-41df-a52e-c64bf8d7bc29,29-05-2023 17:53,66.40256097,,721.5670544,216.2435774,9776,17.04385189,0.005265728,io,low,completed
eac1520c-a9fa-421b-9f20-3d2ecced35f7,16-02-2023 20:12,31.18291667,58.62047069,771.2409695,266.5720776,3061,23.94160628,0.728156181,compute,low,waiting
ee8d72e9-72a4-4815-aa33-41b94c46ed78,04-06-2023 04:57,77.62730977,19.11544898,864.5706581,465.0333166,6020,,0.612947425,,medium,running
ccbb9a11-f79a-4b01-ab21-965e72ebf08f,20-01-2023 20:54,8.705916307,,260.2975408,364.2040131,1744,91.67503408,0.814464379,network,low,running
6bc4d34f-5e9a-4b48-9533-f3596b99e56f,10-04-2023 03:26,11.71262028,79.37225346,391.2468269,79.32770233,,,,network,medium,completed
9d083079-c011-42d9-a541-724e78a0e707,29-05-2023 13:48,18.07177562,88.25424575,860.8886455,162.0389923,8792,7.814308769,0.236814518,compute,,waiting
,12-03-2023 05:06,60.69290553,,0.577407422,108.0167249,5970,65.13874961,0.660505272,io,low,
507d89a7-119a-4ce3-a68b-ae020e2ed82c,01-07-2023 15:56,19.1286751,,840.4076055,92.40989029,3037,64.51650555,0.154472561,network,high,waiting
e15e45d1-9ecd-4751-acde-4f22ed923486,16-03-2023 17:07,0.016644134,32.27277717,877.8371997,319.2819658,4595,66.14397797,0.127208871,compute,low,waiting
afea675e-7391-4b17-a35e-e01470af8b54,23-05-2023 00:56,58.28579095,52.18898843,192.7947183,290.861151,8971,35.86814973,,io,low,completed
3ba2ea56-3b92-4b1f-aa2d-e300ee7213a9,02-05-2023 13:24,28.38696347,21.69832099,346.5758702,185.8721681,8851,,0.075729379,network,medium,waiting
53d9b776-dcd4-4348-a381-2a5f25fd0ee8,22-06-2023 10:39,63.88241779,,810.2390738,397.8875896,3979,76.29615419,0.17065531,,low,running
,28-03-2023 13:14,47.99608915,36.61684535,659.3321333,291.8154494,8310,93.88681865,0.826943304,io,low,waiting
0b0bbac0-fca2-45b7-b14d-9b473362cd93,30-04-2023 04:04,86.32798907,3.230943565,251.1779898,490.7151757,1937,4.040087203,0.041277698,compute,medium,waiting
f8771aef-e163-45b8-8f0a-8da3c6b34784,15-06-2023 07:25,2.3550434,82.34759508,697.4312179,,9588,62.87631501,0.318099106,,high,running
63b5099f-49c7-4ee2-8733-c6c3fea40ad0,13-05-2023 13:21,56.70140341,30.73662672,359.4530763,48.78270221,315,34.10747891,0.550391713,network,high,
bd099a0c-29e3-466c-adb6-df53932140a7,13-03-2023 08:27,47.41310335,17.85075743,118.2563211,64.57430317,3307,36.72545389,0.748971527,,high,running
e82846b5-d5aa-4170-a4ad-96c10758e36a,13-04-2023 08:20,67.51202069,80.31571252,936.448147,45.9014815,8846,65.21162512,0.614713329,io,low,running
25ee74c6-4a31-47d2-a6ab-366674a750ea,02-01-2023 05:52,56.91847523,41.70986305,396.182917,,6668,92.8409501,0.43989684,network,high,running
b9202d28-bef2-4e2e-b3f2-756873e3572a,14-06-2023 05:29,95.86196922,,782.3405415,,3922,,0.856790114,network,medium,waiting
3e345971-d0d6-41e5-953b-c27a4a4e4a8d,16-04-2023 18:56,25.15853738,42.6324134,382.6280314,419.0689595,2275,77.76157978,0.923520437,compute,medium,running
9ea69ea7-d3b4-4e7a-91bd-254a62d174e2,20-05-2023 04:55,67.32455374,16.76605445,394.4205457,,1682,42.22298185,0.372258238,io,low,waiting
63b682a5-2334-4257-b855-bbf2ffed1c1f,10-07-2023 06:25,79.33908766,75.9861645,424.96591,59.28586505,5946,,0.779053452,io,low,running
4a975306-a422-47fa-bea6-a69436cd84f4,16-02-2023 18:51,52.47490419,33.55566324,886.171606,70.17914973,8649,,0.663167678,compute,medium,
6cec44f6-06d8-4f53-924d-1ec6fda95b4b,07-02-2023 06:05,28.05693123,58.87439374,77.80534772,251.0745902,6378,34.22505791,0.961570816,network,medium,waiting
20dc9615-0c16-48fe-a18b-7b7e1542c284,,35.15851761,61.55710367,807.12556,29.79132441,3174,39.74022987,0.580580317,io,low,completed
dacf41ce-3245-425f-b9d2-f7c39c92bc71,07-03-2023 02:49,45.47060999,42.39900132,378.2133781,279.3732026,,26.4993018,0.383693572,compute,high,
4875ea3e-61d8-4f1f-91f8-2a9f10d163f1,04-07-2023 08:29,10.85210987,21.34507926,353.5041223,24.53871767,3650,23.12123048,0.252473231,compute,medium,completed
,20-03-2023 03:25,31.87533381,6.060316105,30.17481942,297.5647613,4680,69.78823695,0.849360849,io,low,
d3334508-2bf1-4eab-92f4-f69e349ab665,,6.970841646,40.71411186,0.779948577,353.3545897,7312,70.0937226,0.134433734,network,medium,completed
279216d6-09f7-4e2b-a57e-cbfa345eeae6,,45.12504804,14.95904424,,122.6751206,2986,29.74082317,0.750699618,compute,high,waiting
d82c8c21-b156-4e73-835e-a7f2990dfc23,17-03-2023 08:54,23.84371268,46.74585053,364.9626033,147.6823832,5319,94.07027938,,io,high,
a400b705-8bd8-401c-8b99-7ed50a90c5d6,13-04-2023 19:24,56.75821057,13.17873287,791.5723976,372.747252,5261,13.0254569,0.978799805,network,high,waiting
6a24dcdb-0287-45a0-903c-4f17f0691b2e,11-01-2023 20:29,86.57052549,90.83503899,498.6458139,,6876,88.94168755,0.637381663,compute,low,waiting
d8ca2e58-d77a-4ab5-a159-c7aa6f4e9756,16-03-2023 19:35,19.8372638,50.10831676,319.073576,344.4712231,7926,55.65739852,0.833034041,io,medium,completed
c7892a13-01ef-4814-9342-a06ffbde1844,12-07-2023 16:05,38.0744871,28.11629277,489.6876586,445.8431236,807,7.569739206,0.823892581,network,medium,completed
,03-02-2023 08:07,13.18554308,44.93022361,784.68295,62.42578896,3210,75.28241875,0.937110838,compute,high,
a7b830c3-f6b8-47f5-a03d-82780dac7097,02-03-2023 19:21,48.68112036,51.05375285,917.5518629,236.7581316,9321,24.83161066,,compute,medium,waiting
d9af7cc1-37be-4a4e-a422-cc8187be14aa,25-02-2023 07:33,,4.282961758,475.8942297,185.1727254,2385,41.97059107,0.955848678,network,medium,waiting
649fa1cf-b747-4f9f-a02a-f610ee49a9bc,11-01-2023 01:58,47.90840725,38.96933206,734.7173809,398.7397643,4119,81.85310573,0.738527043,io,medium,running
12f41035-5282-4c59-987c-b56fadb99be1,10-05-2023 23:28,98.79736687,,580.4119906,345.9018642,5821,43.99511438,0.970335931,network,medium,running
a334616b-0687-49b6-9807-8005efb8d0e5,01-01-2023 04:12,2.334800941,1.097570487,833.1738048,,4903,98.61107933,0.171249488,compute,high,
9f3b98bf-c027-4320-b525-32adec70c36c,02-01-2023 17:47,34.96795766,44.86178071,472.0727101,373.9835724,6706,47.54427486,0.472509773,io,,waiting
402a7241-eb3d-45b6-88ce-22a947bcbc32,08-02-2023 19:52,65.49991841,,648.9539691,284.5347774,1831,65.97079683,0.040495429,io,low,running
17afa1eb-d8ac-432d-8919-626708fa416d,27-03-2023 05:39,19.45056153,36.8522838,805.2962149,348.0714133,4121,45.45026914,0.190258866,network,low,running
bfe3c25b-a39e-470d-8a3f-cb126da2dcdf,21-06-2023 06:36,71.69071222,1.070745017,40.97097366,214.7779203,6964,49.07725242,0.591923802,io,low,
a324d0ea-8e10-4036-b119-3e56b912dec0,04-05-2023 15:49,12.77222062,90.58747106,402.6911737,265.7865249,2966,72.36301805,0.083252766,compute,high,completed
e610a3dc-9355-456d-bc03-a3a80e738511,05-04-2023 08:19,45.00734498,14.79595619,94.92327473,72.37256448,8736,50.85331028,0.580824762,,high,waiting
53c21c97-24ec-4c25-a486-54cb237bb094,19-07-2023 12:47,66.86122146,,158.0865882,,,,0.155296955,compute,medium,running
2c270706-157e-4f05-9d23-a44114ef4aa7,15-04-2023 10:56,11.66134774,62.43127411,645.3496058,327.3087035,6032,64.12785459,0.57796988,io,,completed
,,91.83879594,,267.5661206,269.320401,130,30.70525208,0.743221099,network,high,running
5fc422e6-0a52-4906-b405-acb44db9bebf,29-01-2023 11:01,35.39048328,51.97504285,214.1952078,317.3598371,2552,74.89318539,0.295794639,network,high,waiting
,,87.84605097,34.29337917,404.3064458,346.0045504,9468,5.032351746,0.140782615,,medium,waiting
406746c1-36e0-4519-adce-b15c2ae74852,15-03-2023 04:34,72.88475054,1.026255017,554.2309822,,1813,19.40864769,0.135121594,compute,high,running
b53a8ce3-f1cf-4c9a-9cbc-d089c189153b,26-05-2023 20:54,17.42066917,37.52015185,,461.7263921,7318,24.12231781,0.800083299,io,high,completed
,08-02-2023 02:27,,,906.8081552,163.2466607,1985,88.39807045,,io,high,completed
,,,49.35055403,552.6449632,,6134,93.28219717,,network,,completed
c1fb5504-e4ef-45f5-a2b6-bdd1c95b8fc4,22-05-2023 06:47,48.99767713,72.25157564,26.07910733,330.9705486,2379,58.90493637,0.768937067,network,medium,waiting
,09-02-2023 13:38,,40.81788084,240.3154702,405.8766181,1708,16.75626104,0.879496587,io,,running
,06-01-2023 07:03,92.8661016,45.68427041,,141.6841241,1831,,0.109950258,network,medium,completed
f89ad38d-1180-46a2-864c-4fefad3c5afd,12-04-2023 11:53,31.54973532,,578.4359031,398.789454,4557,,0.961593538,compute,low,completed
469c7ae6-d9e9-424a-8570-8dd580d74c7a,25-06-2023 23:37,87.50970886,81.06635579,922.7102481,430.5823029,3028,1.052291162,0.517426659,compute,low,
a3f931f0-6307-44ac-a833-6c2156859658,,14.60877681,86.88264643,9.644588046,,,71.63108539,0.36912038,compute,medium,running
4fa49d3c-58b6-4c05-ae62-09662ce29c13,11-01-2023 08:13,,51.25532191,216.937875,,6628,,0.631206408,network,low,running
ce11013f-e644-463a-802b-9307edcefe56,08-05-2023 01:09,80.18203579,14.49162157,198.1986637,391.8605196,1624,86.00726939,0.557695881,compute,,waiting
,30-06-2023 06:23,32.79339702,17.88952896,44.46797302,137.5488126,,11.51100258,0.901989997,network,low,
1ccd3c8f-a1ad-452a-b119-697c94b3d9da,05-04-2023 18:47,28.83667328,77.23208883,737.3634686,155.6518665,4119,87.30108588,0.630980865,,high,waiting
,,75.15750715,90.19745749,233.2983417,34.8479349,,10.39251591,0.737041813,io,high,running
42138f14-5b11-4d01-b601-e9e974d3c9c4,13-04-2023 13:24,32.35757686,17.33446539,676.0954212,,,14.46949262,,io,medium,waiting
e458d1e0-310b-45b5-87d0-0d1d8cbcf06b,,,72.10718165,703.7911087,362.4405794,861,11.32894959,0.955694768,compute,medium,waiting
a59d5594-7dfc-4238-9ff1-23280974b4eb,13-05-2023 18:06,65.83308941,88.129582,303.5911033,150.3057289,3378,37.85609526,0.485268499,io,low,
be439a7a-1564-4b18-9d32-0b4110761264,,,39.02026736,136.592103,417.8254537,9156,92.59505388,0.725157023,network,medium,waiting
3d88e816-ddc7-4f13-8f2e-72969f843769,22-03-2023 23:03,,16.34693935,702.9795583,202.7507283,,68.94137839,0.449833767,compute,low,completed
6ab7678c-027c-486b-b8c1-e5851126f6e3,11-06-2023 04:07,64.33292268,17.73465147,,380.9367575,6529,,0.536574399,io,medium,running
760720b4-1272-4581-875a-1c87fd611e9d,12-04-2023 13:32,51.84948291,58.40581892,260.8233198,438.7742961,966,44.97674853,0.734928661,compute,medium,completed
,14-02-2023 18:02,2.735103593,67.70414801,,210.0269123,5870,83.75829666,0.16734917,compute,low,
294d97eb-9a76-479f-a3d2-17f4ff3cb87d,15-05-2023 06:38,91.19213539,73.31968791,731.5639409,419.0829759,4900,32.52992,0.721674835,io,high,completed
,15-06-2023 08:21,,99.23295973,947.6643178,432.4778158,3754,52.60559687,,compute,high,completed
81c9c9fd-bcf7-4bb7-a31e-d797569e3ea5,23-05-2023 15:14,87.78664868,86.7808292,,339.0591005,9881,59.32572904,0.693107591,network,low,running
,17-07-2023 02:32,1.686675805,23.70038652,5.190019145,496.8801685,2710,27.81841726,0.579330599,network,high,completed
122c28da-204a-47f8-80d3-160a14e68985,09-07-2023 14:56,78.35412419,6.671519756,721.6299064,258.9186296,8597,99.81564769,0.72983128,network,low,completed
33904f2a-16ee-4d9d-b117-9eb98d447d6f,02-01-2023 22:56,95.40073018,83.43133135,138.6580767,8.633138137,9068,8.887392153,0.076341522,io,low,waiting
dd1c2502-9236-4851-8dd9-e06f35be363e,09-06-2023 13:46,33.76835278,45.14308462,64.09512718,,2759,,0.482328439,network,medium,completed
941a262b-138d-45c8-aa5f-29115cc3cedf,,60.4555707,,881.7452915,100.6614622,1677,63.00419001,0.425790192,compute,,completed
ab58702d-a236-4007-b77e-8545a5ae8501,22-01-2023 01:30,,27.3448204,714.5312172,61.29202444,8016,0.675930962,0.391099099,compute,low,completed
bc527fc0-5cf7-4e7f-856f-85fde450e1a8,09-01-2023 05:09,36.45000551,76.024624,,159.1136146,3902,20.2312239,0.435858211,compute,,running
3d5dc7c1-d564-47b8-891f-2236e0f7af18,,36.99848792,80.45534614,386.7925053,95.77363387,1044,30.08166346,0.156302387,io,,completed
60e21b01-3734-468d-89bc-f06d1094c62b,14-06-2023 04:10,91.02797645,13.11618233,,285.0473074,3497,,0.77847977,io,low,waiting
a02b4967-a9d9-41aa-9f4d-743af09cbdbb,20-07-2023 10:31,33.60030469,60.51435787,677.0375021,255.0724404,2705,72.90096826,0.365897782,network,medium,completed
e46d98b1-bbf3-4062-8df1-85ef5bf8c1d1,14-02-2023 10:53,76.90794328,34.38447971,703.2595466,57.07295584,7598,81.14297591,0.121216743,network,low,running
23035744-1426-4e35-9336-976637b27c68,06-03-2023 06:18,88.33754045,,,250.8656267,1656,53.74141702,0.485522334,network,medium,completed
a35c1473-c315-4817-bc0b-43deca08a887,09-06-2023 20:05,89.35058336,76.97389087,357.5297755,345.4364586,5460,,0.789711621,io,high,running
589ee8f6-bd6d-4128-b526-210cc3c2e513,01-06-2023 05:46,43.46731212,22.71592815,914.1042578,129.0466037,2459,,0.875197659,io,medium,completed
75002f2f-ac78-48d5-9be8-0c142ecdc5f8,,96.39368168,41.87835502,849.6171776,410.5636613,4765,57.82754031,0.531117002,compute,medium,waiting
3d0d3645-b9db-4978-8d90-27aaa0b2ec78,29-03-2023 11:58,97.35335012,22.24961661,513.2755918,104.5522637,8856,55.38364654,0.235341355,network,high,running
,16-01-2023 20:12,82.48710981,12.24976914,619.8839743,367.2293249,50,98.92470858,0.032320608,,high,running
1da704fe-6778-4114-977e-45054b748bc0,03-06-2023 16:31,89.28929701,85.08919221,322.3958112,421.682514,7789,73.75327647,0.558789249,network,high,running
fa1d18be-65a8-407f-bfde-4379af188de5,03-04-2023 18:48,8.452742182,79.94839782,903.0365441,327.5645572,1876,66.05287852,0.453375076,compute,,completed
9bf37097-9b08-4383-aca5-8cca392541b8,10-05-2023 11:45,43.08478685,76.96571544,321.6473702,368.219618,6393,44.40479466,0.919581323,io,medium,waiting
2d078aaa-298b-40d5-b617-89589fd83e49,27-05-2023 15:30,38.52370518,85.18630952,31.64896537,293.1628063,211,8.107903411,0.778143686,io,low,waiting
,09-06-2023 11:38,19.92765443,51.30004867,,491.3062538,7806,46.0562085,0.50931365,compute,low,waiting
8718c024-4307-442f-b13f-c58a2d628159,03-01-2023 20:33,32.57352371,67.13611215,994.320005,309.2634957,1678,21.54869555,0.528288447,network,low,completed
99617810-39a1-42d0-b7e4-8bf8e565c363,10-05-2023 02:15,25.82508916,13.13542044,456.1417517,441.3893971,6637,43.18040403,0.343571694,compute,low,running
7a4aa2f4-9d05-4097-a3e5-615ece6e07b9,06-04-2023 08:06,63.89003127,40.78855958,385.1552906,217.4087142,2572,4.798571291,0.322814663,compute,medium,completed
800a497f-370d-4908-aadb-f0dcea672c83,22-02-2023 21:33,31.21300534,87.86443559,121.5580389,59.64523064,267,30.60070557,0.354441726,io,high,running
b9745001-07f4-48e5-8d3b-7f22911a6319,06-05-2023 21:37,29.84419855,74.79906697,391.7357209,468.0827414,8640,72.59916264,0.476015253,network,high,completed
8065f58e-ac82-44f7-907e-3fd4fb90b17c,04-01-2023 04:11,17.12024909,26.81565361,424.8431975,6.296449762,5755,90.47633981,0.274568033,network,low,waiting
80f3fcef-67aa-4d55-acd1-7ef9ab3edf76,06-03-2023 00:39,24.6889169,24.09838855,91.09624469,188.4211857,6334,90.44876302,0.139760557,network,high,running
eab633b7-68aa-4930-ad96-ea0d29d6787b,13-06-2023 03:33,59.59887095,,609.129254,,3648,66.96582696,0.585682893,,high,running
0bc1d943-f358-4483-978d-a72f56468a75,08-04-2023 08:39,63.3474694,65.77184424,628.4402077,385.0349324,4982,31.33084794,0.513939023,io,high,running
c7a877e4-6c4b-4455-8aed-9d226c849325,22-03-2023 16:23,,6.22791339,514.718612,91.15803252,9366,69.78176778,0.219391219,io,high,waiting
c4c3431e-8f0f-4990-b62d-c94a7f779631,19-07-2023 13:48,,,248.3551222,425.7049398,1552,94.72405737,0.3266889,io,high,completed
a3aa0c32-3796-4b16-97fa-6a08300c8193,14-06-2023 07:08,,,560.5340134,245.9227158,4609,44.09567868,0.747603093,io,medium,running
,14-01-2023 03:03,55.3272192,,745.8261161,,9693,88.85861234,0.982470207,io,medium,running
3fd00216-0a83-4642-b0a7-5975f168c15f,12-07-2023 14:07,66.71320813,9.541488354,,76.43725062,9647,69.37489483,0.901279472,network,medium,waiting
,16-03-2023 11:14,63.56876282,64.0223493,972.8654922,48.94868622,4535,15.84306929,0.209006426,io,high,waiting
d3882b89-8f87-4461-bde2-b38acdb5de76,06-04-2023 13:37,,29.29808867,147.646087,91.20226998,3844,87.01661088,0.666039532,network,medium,completed
8a7efd2d-29b0-4558-a778-f29abb7acec2,13-02-2023 06:43,12.27006804,33.86648944,,396.3666771,8686,,0.834237805,compute,medium,completed
23a781d6-5831-43aa-a0af-b88f4c5251ff,15-01-2023 00:13,6.777611188,13.90041185,711.660835,90.69090688,,0.495960565,0.326906094,io,low,completed
,24-05-2023 17:42,32.88692752,27.05559935,839.3273922,84.86923944,4236,23.41243294,0.403866832,compute,medium,running
ae8e8e6b-244e-448c-9068-a5e599b37e5d,03-07-2023 01:09,42.19238245,,635.0988803,230.8804113,8715,66.12688196,0.324568402,compute,medium,running
3708bcfe-6f96-4dd0-a622-b15c905cbe0a,,20.22395449,60.05189921,797.7367771,444.5308678,9744,5.15025692,0.065388156,io,low,completed
b04bc7e1-e44f-4315-a42c-6492ff39f6c4,17-03-2023 05:27,24.58913227,78.03890097,558.1470251,115.4024404,2328,27.37106155,,io,high,completed
dff845e6-eb8a-44a3-988b-9fc4cd081e18,25-05-2023 16:01,0.153817333,5.521127624,342.3368791,29.79638186,5809,26.04316443,0.810573605,compute,,
,10-02-2023 09:00,16.47075803,37.70446443,75.76179108,408.8548201,,49.61026004,0.682398456,network,,waiting
aa360d3a-0441-40a3-a5fd-bf00b9b8bd30,,4.615550905,59.66746511,465.5706954,373.7647912,4744,54.0070348,0.761663232,network,high,completed
9ce4894f-4db1-4bf6-adda-e610bddc827e,10-01-2023 22:19,49.25069844,77.2168671,104.1743246,70.55765077,5661,76.22808825,0.65228908,,low,completed
c86dad16-ab15-40cc-b581-d38af3e0e252,23-01-2023 18:57,,90.37545917,53.74601432,422.4277584,8546,80.28120228,0.214945108,network,low,running
df54c787-9165-4d40-8b98-ac51917d84d9,10-07-2023 00:48,80.16851124,85.83739434,479.4216883,329.7744754,6560,3.480621344,,io,medium,
1d85ddef-e259-4403-9c64-779da1d3e259,08-07-2023 05:57,64.59190135,74.48951047,,176.4026399,3484,,0.486718232,compute,high,waiting
238edbd9-7639-4e52-bf73-1a6db7c6f036,30-04-2023 06:11,26.7076358,3.657628759,955.0421434,473.0017447,8867,24.12701971,0.852348884,network,medium,running
8e748ddf-269e-4b0b-a8f9-b8d1ca02bbd8,31-01-2023 01:06,39.03041733,57.7302902,719.9870038,111.1705935,8691,14.75179901,0.791753163,io,high,running
af8b9787-232b-4082-b697-ee1592e2ea48,,49.51089285,62.32355292,51.61640968,308.2731737,3835,39.15349846,0.06484034,compute,,running
af011e13-a4e8-4df3-bd91-865ba5df4abd,26-04-2023 09:52,29.39114183,96.48437694,791.7935562,174.8522014,3216,55.10518332,0.906298997,io,medium,waiting
68751439-00eb-43f1-919a-7644f67af25e,22-02-2023 14:40,58.68060669,88.59752479,624.7360294,196.0771702,,89.5265413,0.831241106,network,medium,completed
12ffeb5c-a59f-4292-acde-2c5a7c01916a,08-04-2023 08:24,49.35682099,41.30043673,188.2138028,308.4436382,6430,93.79420548,0.248659133,io,low,running
,,79.44805173,77.39235148,978.2442896,92.1852936,7677,70.18289197,0.712409512,network,low,waiting
725518ee-5848-495d-8051-7977012fb082,24-05-2023 20:56,90.19329153,62.90241163,995.8353709,28.02948621,4641,48.98858177,0.899678592,network,medium,running
19f08df3-0cc2-4fb3-a806-f470b4816f9e,22-05-2023 21:45,38.22665319,70.88784382,146.6089988,238.8289116,1610,56.31311367,0.019656477,network,low,running
86d375c5-7327-404a-9039-71dc0e83322e,11-02-2023 02:17,87.77853572,79.16827486,405.5041213,175.4248674,4034,,0.095354473,io,,waiting
e0fe81fe-56f4-4da5-8896-64c7c344d171,03-02-2023 23:58,,73.72129044,629.1770999,160.6306313,6989,94.85771141,0.196568884,network,low,waiting
0c2dfb1d-2f14-4e48-9269-89d390dcd590,23-06-2023 00:51,,93.63160632,383.9479717,457.6894257,7922,,0.717300874,compute,medium,
5b21db0c-64d9-4c70-9334-66d3ea2161ac,01-06-2023 22:15,87.79092891,,553.161279,429.2207075,9286,11.38869588,,compute,medium,waiting
0adcf436-cb50-4735-ba0a-77d98b52abd8,19-03-2023 21:24,92.74301758,59.43998278,282.0239737,397.9912551,6914,70.15232367,0.808110581,network,high,waiting
06495da9-93f5-4906-8b97-c11cbce50299,03-07-2023 05:36,90.30870805,,143.6278805,57.02723217,9992,83.66708812,0.621503773,io,low,waiting
47ad63a3-cce4-408a-bf74-e7bd38dac64b,01-05-2023 22:19,,34.22111858,319.4052049,353.5754789,4246,80.52572042,0.648331439,network,low,completed
bbe5697c-a29e-4305-8e62-1cab3196352a,27-03-2023 23:57,53.87080642,48.34655995,677.3692134,123.775295,2753,14.95742125,0.551744628,network,low,completed
,11-01-2023 08:46,15.62803523,67.99918733,432.0083823,311.3663078,1536,29.51851593,0.47040815,compute,high,waiting
854ca67c-3deb-4d73-9e87-8cb1146a7980,14-02-2023 19:58,93.78948927,93.44197566,464.6994212,114.4813729,355,1.464813523,0.810858998,compute,high,running
e81868f8-258a-416e-80fc-4614342da19c,18-07-2023 01:23,3.560008483,87.26221979,282.5493163,0.330484183,7031,15.03365611,0.156919861,compute,medium,waiting
40fa0b81-d478-46c6-b41a-74830753a92c,12-02-2023 08:14,82.37561735,34.89716311,,381.8894521,,74.06526968,0.974454257,network,medium,waiting
b1b6ebf2-ecf0-4d13-ac56-e77452b3653b,06-04-2023 21:09,20.32184062,92.41952438,915.1064258,,6243,56.89939377,,compute,high,completed
,,31.3465172,,163.570113,317.4031571,4749,,0.234963613,network,medium,waiting
,26-04-2023 02:35,71.42934934,98.27484659,786.3426602,148.1184864,961,88.44257776,,io,high,running
0e24bbfc-709a-4339-bd11-d1ca72ceff2c,17-06-2023 12:21,6.607659237,31.8310711,886.5870941,342.3707158,2008,42.13682776,0.509793219,network,medium,waiting
0b890a1a-ce66-4f3f-bb12-f9dd2646824c,08-07-2023 09:27,77.40659836,83.22499442,879.6232469,282.6479685,1960,65.98164751,0.872401046,compute,medium,completed
60620ffb-b79f-4c05-9b1e-335486a54fbd,15-05-2023 16:00,5.289507052,33.4320166,375.5673106,,,62.05054742,0.516778676,io,high,running
b4743521-b5f9-4bdb-843d-b63a12cf033a,20-04-2023 16:01,82.85897502,37.45111917,335.2767292,241.2173991,4193,41.32511516,0.516550112,compute,low,waiting
6920ee61-f193-4cea-96ff-5346d1a13577,11-07-2023 07:44,,59.06963829,201.442764,413.5258031,699,88.92062347,0.350265445,compute,,completed
,,91.80347145,74.88398537,103.7040708,90.01287166,1712,9.233952374,0.557569119,,low,waiting
6e5418d8-8478-416e-ae9b-238743466275,18-05-2023 20:06,55.83712058,3.802786978,24.15105197,297.0436013,2937,93.8928481,0.380931844,io,medium,waiting
3bfbc773-d145-4f38-8428-91ef362c27ee,04-02-2023 04:21,21.84480111,17.5669997,554.6962005,395.4445466,7667,87.81238922,,compute,medium,completed
e4c347f2-03af-423f-bd09-088843a7b322,21-03-2023 14:19,,,312.6708562,155.6947514,7205,15.1874259,0.594501625,io,medium,completed
e60db34b-f3da-4ef4-9f43-704c8d34561f,24-04-2023 17:50,46.80787032,89.52943877,,242.4940854,5046,51.71080645,0.061997091,compute,medium,running
03e311c0-f620-4b51-b384-38af553b4fc9,06-06-2023 23:33,99.20528663,,502.3229036,303.0937831,9677,93.81072342,0.575642048,io,low,completed
067f7268-527f-479e-a72e-bde862e39d71,25-03-2023 11:28,36.41603013,68.24312986,177.2587858,318.9080282,9257,88.91756982,0.290479105,compute,high,running
a580b226-e142-4975-894d-6c3b5b56c555,19-05-2023 11:56,81.1889623,28.14694708,887.9079228,133.7061389,5455,71.80664832,0.751568244,compute,low,completed
,,57.53325773,22.18374107,456.2051595,114.5347274,5568,23.81756439,0.535732169,network,,
,,93.84664991,41.8434949,501.5738599,452.0862567,4987,35.09374638,0.867268377,compute,medium,completed
cc2d66bb-155a-4846-bf8f-84d620ee140e,24-05-2023 09:37,75.0452686,45.69554942,109.5302713,406.9050647,4362,98.90604056,0.524513899,io,low,waiting
56b15b1c-1312-45b1-846d-8be5054be172,12-03-2023 21:28,1.809378024,,441.2449562,383.8635318,6619,39.9283437,0.410443584,network,medium,running
,17-06-2023 13:57,9.741803089,24.32821047,146.6571003,247.777067,75,0.545144195,0.208966307,compute,medium,running
d51c8402-17e1-4303-8fc9-54b3a3db9c84,17-04-2023 16:50,16.95106456,,,478.3601727,1692,24.25594443,0.176259746,network,medium,running
,,48.84871271,5.358724808,,,6352,98.04412879,0.560855726,compute,low,waiting
b4da6bfd-213e-4463-afc5-f3eaa6960407,07-02-2023 12:37,82.19180207,26.4671506,438.0926309,140.9873417,2870,,0.681011129,network,high,running
8fced9b7-153f-45c0-a3b4-41023a6622be,22-05-2023 21:24,86.55620713,85.63550451,316.7217217,217.6340781,9874,33.98968392,0.895710937,,high,waiting
